AUC_V,Final_V
41.01406742454707,11.106929743865969
23.570799518965227,8.176671261254437
21.436358245340525,6.875981516432057
41.30877475059871,11.798021632539092
38.243928175662454,9.9046487125641
43.771934224088156,12.124846304532598
54.385815485505674,20.501902416915115
29.428488247111538,11.140471716996043
39.31929462459956,13.723675691395146
20.059102595920535,7.109603430298416
18.063817675165453,5.905381510014493
24.345500893642853,8.47467122450546
25.701770034107454,8.156801733427136
25.59417724407066,7.913611749138841
40.417036370690354,14.474979809038084
32.23671709793986,9.713694109309996
21.702098739750596,6.539035503198173
38.37624862023856,14.522753023574133
17.433446067035483,4.626701031153591
29.72578380353234,12.618229488825802
28.7400609228496,9.822369001157782
28.417541581608198,9.641934913752884
21.144455073074347,6.509253367531405
26.04310519759518,7.051129656088547
16.84939166732454,6.587021036499345
24.135433433810118,10.626302791023468
57.115070007109594,20.097577573775943
50.36249284788276,13.660762110877299
26.030176934234227,8.722447694952072
21.020609245832127,6.344404746007685
42.67412000561512,13.102779718044184
25.40670036847,8.856431005681513
25.31681867596661,8.505778944573942
36.380039242747365,15.454899032755643
43.97921699724252,14.889570564852356
31.737918848869622,10.31738155032529
37.707320506595536,12.588976419166121
16.637181266044912,6.323753585141762
22.230301872324873,5.744049417166744
38.51789230299824,10.292344925845851
24.33526917381394,9.73331508977915
32.62779294548078,8.512342192594245
17.50924311675614,5.299799953102991
35.17085177066692,7.656923522142249
22.70775139739768,5.431688886852838
20.066968427087723,5.543604027038021
29.438321234153538,8.012280968686238
34.46086057949174,11.615932431133288
44.89903907037276,16.075683107853987
35.52025657182204,8.241716508181106
18.457572305674695,6.171741168646959
31.177851836676776,7.77325144090285
22.700073178191715,6.629758976164279
22.404752407391705,5.927386662505224
38.78746088164071,7.916430480317061
14.633754358553103,4.775410747198381
36.74499189059705,11.706217808954364
31.159002969016356,7.594296835758166
37.25562605144067,7.356880891220827
25.16265132276151,5.045446222727495
21.78612374606633,6.443845595625342
51.767209499149416,20.455084705795095
11.004266181794346,3.1768721205523907
19.669014196055365,6.052254084789321
12.109606658793115,3.469226743337887
14.292200751072643,5.606906274488661
18.209664619375467,6.717672867951323
39.02876984199918,10.208424420312802
42.3342349748214,12.254773024972728
17.62194290898366,5.392459391073896
25.153121735985927,7.570990676463027
23.164633888906174,7.975359939862224
26.353371664281518,6.368652685650011
23.112885775232556,6.433211747759701
20.749323544738026,5.3398749702941375
31.21676315846041,9.23414953544955
54.904806841989995,15.806088163561276
60.723648351682556,17.99086671559709
37.137572224083534,12.54871209647158
32.0388354651599,11.106304538907564
34.62042841136567,10.988265859799036
19.887112611800745,5.8795980488240085
34.06271321024073,10.211976698228257
35.69912288642515,16.177066748877262
27.60689204484388,6.253613141873362
29.423070183891063,7.224115771477229
36.67418076337684,7.822688169522991
20.541154677465624,8.275131566530968
29.26487275404253,8.252424720021907
20.538573734495618,7.21917635398807
20.876341153288003,7.8939234118627635
29.355457926337372,9.856182455692934
16.764604884406946,6.045375814177955
24.723198528330492,6.2806856301165865
28.683096791273595,10.465056866133141
27.514931525828402,10.145520161593295
29.396646347524772,10.628510229032313
37.260872199833514,10.707628562382252
20.148084025071135,5.298599945034603
30.6523904839214,11.870801373923927
29.317383295522834,9.245577362742292
19.079533933474007,4.962965543094737
41.051841467700875,17.210805701967338
29.6835902900607,7.862129072006031
57.60976294618571,23.873003105170476
15.778031082489845,3.758017215760131
19.813769691177185,5.750784257048006
22.088891162962952,8.308529568804618
61.56631150927471,16.142166551065017
39.79921613083916,13.767885995481905
23.96233162882719,4.821153270790213
26.107227898446787,7.016314567998484
24.859817925774024,7.405444391971861
38.15655191044543,14.65373860727797
42.40959093194844,16.244714772690138
22.652925683933475,7.207031245507763
35.25075192917914,8.1759926871651
29.49119729713361,12.886764449873452
25.955160246012312,11.509720628116131
31.879585610419248,10.630254590016152
19.328561403323096,5.845134940385209
31.074137372635832,10.923205413166015
41.0343304956337,11.994627878853
30.94714224428434,8.98688723668021
30.750617008084102,12.162751995452544
31.91678254706703,9.684755036120304
33.53771866228389,10.551373458163999
49.410489457289756,19.093254445302104
36.33034343260642,11.31065451052606
24.929988005075316,10.283713006373178
59.18743157597743,14.488288833714135
17.87020022173375,7.032993853926019
46.368735774501815,11.943105193026634
24.36478923175327,6.964529200873304
37.07648418034918,8.917756818079193
38.05817405240539,10.184655867200727
36.10358345610438,8.792095517471088
26.965275598330756,9.432113377242592
26.93808022550497,7.023100644654338
45.87871526467053,13.218413461613627
35.804851636851566,8.874599802441777
18.161560114675222,7.356638081130237
24.617452422266215,7.8664185071994535
20.00436026666575,6.491663313822723
34.631224502639256,7.681772774489872
27.115518479422626,7.768822873628228
42.71869031200798,12.669829321926409
41.86935454150114,15.639185721561415
31.01046401139751,7.069829601642445
21.05091235249322,8.980989495940058
24.69035841373637,7.4166040456107
23.84345315127833,7.084499596540656
38.614534813059834,9.993628293145958
25.16227529940268,9.886491809646467
16.153112695614702,5.779388957965719
31.510072959696082,7.731803023547544
23.81311886072085,5.334385190122822
16.95504232328099,4.428317811832048
26.17911765219329,9.592763486173185
28.316514832778203,9.652563452162783
53.957289743779114,16.72727564136906
40.23161039384419,13.241691721443074
44.126122351803545,13.998834999602497
21.4557992026089,6.5254307576897235
15.458948478288558,4.968150921672906
33.623837868765555,11.506818289517518
14.889179263202713,4.686326005335064
36.350691343061094,12.555618611470768
43.40658183662556,11.69587742630268
19.939560370561388,5.503060572471446
36.31110927722084,10.681182134876169
14.144238622441428,3.504061884245612
21.253306887612904,6.163925988103695
35.83665219233711,8.360753039353142
38.48102534316837,10.90767039946095
31.259879168615004,8.729287318407614
18.23759898934807,4.520806468306107
17.2157729099317,5.387739536496014
22.680379918620254,6.20662418273611
20.55471520455135,8.104572547900084
26.249123849671356,8.940036798913917
39.946203329009535,11.188623529190247
18.205655754491332,6.040537489263028
27.29948092460387,9.792954379031773
17.512705958287626,4.000728917045571
25.144003216194807,8.76077863755999
27.498031405032343,7.756248620093695
30.429312530689362,10.167980253044448
25.16329801116315,7.895091693465471
37.41723478386999,11.268639176671341
28.196803535513425,8.06165213913371
19.09510756947053,7.275231681335713
14.149259485623853,3.843413018069814
37.22978719525284,12.900394428218679
23.333086664087475,6.666154556652572
39.19917481039163,11.743930331817634
18.021367852305666,6.04353762179469
30.312223667049157,7.311831030243062
26.70636261715175,6.937220519554367
18.401066709212284,5.148894354826009
23.163818936252163,6.405455018392011
39.97911139433329,10.845147068927918
19.454246103865096,8.04059864638585
34.10690994810079,8.428623905213689
16.34644065154066,4.564035469136714
34.81249338459064,11.598803094401509
27.895912602487346,7.378153889929601
51.40319793390985,19.194654432779792
32.75349284204211,9.572403898753448
22.545832499383387,10.233554127108896
46.38883989191758,15.065092299630242
49.29358188479406,17.71919574030694
15.354899312035656,6.700731807067444
17.382210243140666,6.551242854968146
43.658321287059934,11.543914093687178
24.21974100565401,9.481536091455387
32.693362991057235,12.349968052257928
24.10207671586473,6.837797533351512
25.456504294527882,7.151408355780228
49.65030890471143,15.888560775915785
41.92873398647015,15.25341488480149
30.669645747940343,11.001880402097653
18.435149471343752,5.759769873411434
23.82746173840392,6.105153393058246
25.05781289083233,9.50665012534365
24.40223423374695,10.579515522059319
28.793898988706548,8.057388431173017
26.70478727805353,9.306495641690613
29.692518639451322,11.293655369751063
30.120843110607364,8.030883403446209
22.58065542016839,7.275950202468473
27.919979581483325,7.514401904238133
11.691559175454513,4.395582436050198
24.922413285379953,7.614146791959919
41.52014564717776,11.337359865280375
38.59901013090234,9.750576999583103
21.744997259572663,7.485080885877848
34.99798659519964,8.410563050708822
18.605975926860275,8.622640182430493
28.662425385381873,10.379037275409695
21.218920112124366,7.575520946164623
15.78632856644944,3.7354916750171845
41.826186841460334,10.827465659318271
30.03837486628313,9.937313418165099
25.54826587331406,7.905737852950535
31.518847030965887,8.00442627048541
27.539878078204424,12.319581622911146
40.23331275726247,12.078488037640636
22.763294446817955,4.361824787881192
16.668075843431577,4.076757486601751
35.78995465759529,12.190979863841408
22.428177709796067,8.153129205411041
22.178359700712335,7.330641450543786
22.798549410011134,4.7882233264241165
44.143732503193114,12.351540574642433
21.99021853008043,7.494274210993995
