AUC_Ctot,Final_Ctot
78.82496883474545,36.2348574906091
80.87947361538546,39.328199231090714
135.5110605026362,58.33032428705616
84.90059992060387,41.73199172768413
47.802594362905936,15.821595664045308
71.5959404367259,32.179423347483734
55.59688241042441,22.684956764524657
62.92882953182094,22.96432131486239
59.47638971129006,22.181005365038814
62.24163842965505,27.485082594169004
88.72026862520153,40.976090645070045
47.45844568567085,19.433311812259184
57.35472181136275,25.73721628905584
89.2159357430798,39.59228142872108
69.90320257911652,32.52323381490551
114.13827165130064,58.06132982753298
56.392295538527094,21.788568574252427
67.24196673772126,28.817524974601668
81.83878156781272,36.8428374051905
47.11707680400961,14.39856500841034
89.8296162115943,38.19058473673128
63.27539725642449,27.87097097765627
46.593041497692624,20.3188459952234
81.41305739207864,36.8045861450269
86.43023522912739,39.794988908962154
106.35682052856487,55.0193183692925
49.45766806846907,21.755457552073036
43.99121564233796,15.564959537552243
59.433558390590264,26.083883344138368
83.81636609505696,38.69495502780628
72.7003493708127,38.00002229311945
77.30251751157036,33.38738742294762
66.43258182318195,26.407108337117315
62.3377752408653,22.689729923542515
97.17860092608012,43.46188128949626
97.46956865755865,47.30300752673151
98.14301571485194,43.586329793332496
55.87233578113869,21.01966669039733
48.58573589433941,17.290578398835063
76.78880620635054,32.73605331977196
94.01441934459572,51.45861648001759
76.08373368178786,37.46287434549643
61.52642010944735,28.180967280033986
91.19534943840583,45.04384405620181
68.57972534159487,30.781701941141048
103.27115769658494,54.19762484484312
50.71078718239808,20.659836234034593
85.1488130737594,40.140418028940715
63.27902941144083,26.917420515487063
91.40744098831166,40.36283889248508
103.78314869106158,48.42732504304727
93.52547379422819,46.538447319504655
66.56973485817467,28.049524207970506
50.30402662862103,16.06477781334104
92.76646430960088,45.36508455369195
93.10580692454687,43.60869888555245
74.25904234419889,32.65107235607404
102.85291703174101,49.118040604600836
64.15568251624705,27.712808411234874
59.362115468841424,27.857878580311926
68.2976046140933,26.262879548302653
104.90710720925814,56.23843649266794
80.23985583619717,35.84709882821153
54.837842126800176,19.358772171469127
73.74433478686527,33.08089562037027
57.775033615359916,25.567651626626514
95.41621035485332,47.60910926466689
80.83478575934275,39.18229721379712
45.82043700134146,15.39617717268477
109.65830958566309,51.61013464246291
87.06769443094484,39.24800532252948
65.19743747690393,25.51919955227298
72.26518594163986,31.96886689599585
73.06949197206427,34.45821583290455
80.06487622402135,35.517138099467864
107.95739724208666,51.52719403245215
67.8910481401631,29.613519549986698
75.0473837529781,34.639085994090685
53.63979980087082,23.518305394350755
49.91141744275476,18.804855859015486
51.673125008168995,22.68341338657826
104.42606534937353,50.37561944032434
72.97778662036475,33.90836674644013
65.4569080643356,31.64585616701407
60.34802776335953,25.855247443049056
90.210114329714,41.5604151431168
61.90073268985401,27.20826414504561
75.24085231817737,38.33483977052054
76.747295190611,34.64107465448493
44.5081464811221,17.6192503322008
84.84351921047616,43.27566731889868
96.13398275944273,46.559782281720224
89.36732214584734,37.043419384254705
74.3728991902868,29.98947727028935
67.90375371730514,28.147502180889507
49.68373338858142,16.440679552397903
54.8193692696975,26.633619479114138
43.17937043972725,17.09209230816682
61.45151759445109,20.5609161159768
69.58209707637755,28.999548482987123
77.03335795049574,33.787478448539375
106.06024247651115,48.48724821665282
42.523932685073525,16.3354066039902
85.46343750942164,41.44025823800157
60.89027739401642,26.540578684652445
46.411676384711086,16.65346924562742
66.67321003721676,28.726323016002812
74.4874843743894,38.36971397873009
50.95222951914147,19.224931930294993
80.05637749446454,36.49861129278256
